Transaction_Date,Date_ID,Week_ID,Week_Desc,Month_ID,Month_Name,Quarter_ID,Quarter_Name,Year_ID,Week_Year
2017-10-13,20171013,41,Week 41,10,October,4,Q4,2017,Week 41-2017
2017-10-14,20171014,41,Week 41,10,October,4,Q4,2017,Week 41-2017
2017-10-15,20171015,42,Week 42,10,October,4,Q4,2017,Week 42-2017
2017-10-16,20171016,42,Week 42,10,October,4,Q4,2017,Week 42-2017
2017-10-17,20171017,42,Week 42,10,October,4,Q4,2017,Week 42-2017
2017-10-18,20171018,42,Week 42,10,October,4,Q4,2017,Week 42-2017
2017-10-19,20171019,42,Week 42,10,October,4,Q4,2017,Week 42-2017
2017-10-20,20171020,42,Week 42,10,October,4,Q4,2017,Week 42-2017
2017-10-21,20171021,42,Week 42,10,October,4,Q4,2017,Week 42-2017
2017-10-22,20171022,43,Week 43,10,October,4,Q4,2017,Week 43-2017
2017-10-23,20171023,43,Week 43,10,October,4,Q4,2017,Week 43-2017
2017-10-24,20171024,43,Week 43,10,October,4,Q4,2017,Week 43-2017
2017-10-25,20171025,43,Week 43,10,October,4,Q4,2017,Week 43-2017
2017-10-26,20171026,43,Week 43,10,October,4,Q4,2017,Week 43-2017
2017-10-27,20171027,43,Week 43,10,October,4,Q4,2017,Week 43-2017
2017-10-28,20171028,43,Week 43,10,October,4,Q4,2017,Week 43-2017
2017-10-29,20171029,44,Week 44,10,October,4,Q4,2017,Week 44-2017
2017-10-30,20171030,44,Week 44,10,October,4,Q4,2017,Week 44-2017
2017-10-31,20171031,44,Week 44,10,October,4,Q4,2017,Week 44-2017
2017-11-01,20171101,44,Week 44,11,November,4,Q4,2017,Week 44-2017
2017-11-02,20171102,44,Week 44,11,November,4,Q4,2017,Week 44-2017
2017-11-03,20171103,44,Week 44,11,November,4,Q4,2017,Week 44-2017
2017-11-04,20171104,44,Week 44,11,November,4,Q4,2017,Week 44-2017
2017-11-05,20171105,45,Week 45,11,November,4,Q4,2017,Week 45-2017
2017-11-06,20171106,45,Week 45,11,November,4,Q4,2017,Week 45-2017
2017-11-07,20171107,45,Week 45,11,November,4,Q4,2017,Week 45-2017
2017-11-08,20171108,45,Week 45,11,November,4,Q4,2017,Week 45-2017
2017-11-09,20171109,45,Week 45,11,November,4,Q4,2017,Week 45-2017
2017-11-10,20171110,45,Week 45,11,November,4,Q4,2017,Week 45-2017
2017-11-11,20171111,45,Week 45,11,November,4,Q4,2017,Week 45-2017
2017-11-12,20171112,46,Week 46,11,November,4,Q4,2017,Week 46-2017
2017-11-13,20171113,46,Week 46,11,November,4,Q4,2017,Week 46-2017
2017-11-14,20171114,46,Week 46,11,November,4,Q4,2017,Week 46-2017
2017-11-15,20171115,46,Week 46,11,November,4,Q4,2017,Week 46-2017
2017-11-16,20171116,46,Week 46,11,November,4,Q4,2017,Week 46-2017
2017-11-17,20171117,46,Week 46,11,November,4,Q4,2017,Week 46-2017
2017-11-18,20171118,46,Week 46,11,November,4,Q4,2017,Week 46-2017
2017-11-19,20171119,47,Week 47,11,November,4,Q4,2017,Week 47-2017
2017-11-20,20171120,47,Week 47,11,November,4,Q4,2017,Week 47-2017
2017-11-21,20171121,47,Week 47,11,November,4,Q4,2017,Week 47-2017
2017-11-22,20171122,47,Week 47,11,November,4,Q4,2017,Week 47-2017
2017-11-23,20171123,47,Week 47,11,November,4,Q4,2017,Week 47-2017
2017-11-24,20171124,47,Week 47,11,November,4,Q4,2017,Week 47-2017
2017-11-25,20171125,47,Week 47,11,November,4,Q4,2017,Week 47-2017
2017-11-26,20171126,48,Week 48,11,November,4,Q4,2017,Week 48-2017
2017-11-27,20171127,48,Week 48,11,November,4,Q4,2017,Week 48-2017
2017-11-28,20171128,48,Week 48,11,November,4,Q4,2017,Week 48-2017
2017-11-29,20171129,48,Week 48,11,November,4,Q4,2017,Week 48-2017
2017-11-30,20171130,48,Week 48,11,November,4,Q4,2017,Week 48-2017
2017-12-01,20171201,48,Week 48,12,December,4,Q4,2017,Week 48-2017
2017-12-02,20171202,48,Week 48,12,December,4,Q4,2017,Week 48-2017
2017-12-03,20171203,49,Week 49,12,December,4,Q4,2017,Week 49-2017
2017-12-04,20171204,49,Week 49,12,December,4,Q4,2017,Week 49-2017
2017-12-05,20171205,49,Week 49,12,December,4,Q4,2017,Week 49-2017
2017-12-06,20171206,49,Week 49,12,December,4,Q4,2017,Week 49-2017
2017-12-07,20171207,49,Week 49,12,December,4,Q4,2017,Week 49-2017
2017-12-08,20171208,49,Week 49,12,December,4,Q4,2017,Week 49-2017
2017-12-09,20171209,49,Week 49,12,December,4,Q4,2017,Week 49-2017
2017-12-10,20171210,50,Week 50,12,December,4,Q4,2017,Week 50-2017
2017-12-11,20171211,50,Week 50,12,December,4,Q4,2017,Week 50-2017
2017-12-12,20171212,50,Week 50,12,December,4,Q4,2017,Week 50-2017
2017-12-13,20171213,50,Week 50,12,December,4,Q4,2017,Week 50-2017
2017-12-14,20171214,50,Week 50,12,December,4,Q4,2017,Week 50-2017
2017-12-15,20171215,50,Week 50,12,December,4,Q4,2017,Week 50-2017
2017-12-16,20171216,50,Week 50,12,December,4,Q4,2017,Week 50-2017
2017-12-17,20171217,51,Week 51,12,December,4,Q4,2017,Week 51-2017
2017-12-18,20171218,51,Week 51,12,December,4,Q4,2017,Week 51-2017
2017-12-19,20171219,51,Week 51,12,December,4,Q4,2017,Week 51-2017
2017-12-20,20171220,51,Week 51,12,December,4,Q4,2017,Week 51-2017
2017-12-21,20171221,51,Week 51,12,December,4,Q4,2017,Week 51-2017
2017-12-22,20171222,51,Week 51,12,December,4,Q4,2017,Week 51-2017
2017-12-23,20171223,51,Week 51,12,December,4,Q4,2017,Week 51-2017
2017-12-24,20171224,52,Week 52,12,December,4,Q4,2017,Week 52-2017
2017-12-25,20171225,52,Week 52,12,December,4,Q4,2017,Week 52-2017
2017-12-26,20171226,52,Week 52,12,December,4,Q4,2017,Week 52-2017
2017-12-27,20171227,52,Week 52,12,December,4,Q4,2017,Week 52-2017
2017-12-28,20171228,52,Week 52,12,December,4,Q4,2017,Week 52-2017
2017-12-29,20171229,52,Week 52,12,December,4,Q4,2017,Week 52-2017
2017-12-30,20171230,52,Week 52,12,December,4,Q4,2017,Week 52-2017
2017-12-31,20171231,53,Week 53,12,December,4,Q4,2017,Week 53-2017
2018-01-01,20180101,1,Week 1,1,January,1,Q1,2018,Week 1-2018
2018-01-02,20180102,1,Week 1,1,January,1,Q1,2018,Week 1-2018
2018-01-03,20180103,1,Week 1,1,January,1,Q1,2018,Week 1-2018
2018-01-04,20180104,1,Week 1,1,January,1,Q1,2018,Week 1-2018
2018-01-05,20180105,1,Week 1,1,January,1,Q1,2018,Week 1-2018
2018-01-06,20180106,1,Week 1,1,January,1,Q1,2018,Week 1-2018
2018-01-07,20180107,2,Week 2,1,January,1,Q1,2018,Week 2-2018
2018-01-08,20180108,2,Week 2,1,January,1,Q1,2018,Week 2-2018
2018-01-09,20180109,2,Week 2,1,January,1,Q1,2018,Week 2-2018
2018-01-10,20180110,2,Week 2,1,January,1,Q1,2018,Week 2-2018
2018-01-11,20180111,2,Week 2,1,January,1,Q1,2018,Week 2-2018
2018-01-12,20180112,2,Week 2,1,January,1,Q1,2018,Week 2-2018
2018-01-13,20180113,2,Week 2,1,January,1,Q1,2018,Week 2-2018
2018-01-14,20180114,3,Week 3,1,January,1,Q1,2018,Week 3-2018
2018-01-15,20180115,3,Week 3,1,January,1,Q1,2018,Week 3-2018
2018-01-16,20180116,3,Week 3,1,January,1,Q1,2018,Week 3-2018
2018-01-17,20180117,3,Week 3,1,January,1,Q1,2018,Week 3-2018
2018-01-18,20180118,3,Week 3,1,January,1,Q1,2018,Week 3-2018
2018-01-19,20180119,3,Week 3,1,January,1,Q1,2018,Week 3-2018
2018-01-20,20180120,3,Week 3,1,January,1,Q1,2018,Week 3-2018
2018-01-21,20180121,4,Week 4,1,January,1,Q1,2018,Week 4-2018
2018-01-22,20180122,4,Week 4,1,January,1,Q1,2018,Week 4-2018
2018-01-23,20180123,4,Week 4,1,January,1,Q1,2018,Week 4-2018
2018-01-24,20180124,4,Week 4,1,January,1,Q1,2018,Week 4-2018
2018-01-25,20180125,4,Week 4,1,January,1,Q1,2018,Week 4-2018
2018-01-26,20180126,4,Week 4,1,January,1,Q1,2018,Week 4-2018
2018-01-27,20180127,4,Week 4,1,January,1,Q1,2018,Week 4-2018
2018-01-28,20180128,5,Week 5,1,January,1,Q1,2018,Week 5-2018
2018-01-29,20180129,5,Week 5,1,January,1,Q1,2018,Week 5-2018
2018-01-30,20180130,5,Week 5,1,January,1,Q1,2018,Week 5-2018
2018-01-31,20180131,5,Week 5,1,January,1,Q1,2018,Week 5-2018
2018-02-01,20180201,5,Week 5,2,February,1,Q1,2018,Week 5-2018
2018-02-02,20180202,5,Week 5,2,February,1,Q1,2018,Week 5-2018
2018-02-03,20180203,5,Week 5,2,February,1,Q1,2018,Week 5-2018
2018-02-04,20180204,6,Week 6,2,February,1,Q1,2018,Week 6-2018
2018-02-05,20180205,6,Week 6,2,February,1,Q1,2018,Week 6-2018
2018-02-06,20180206,6,Week 6,2,February,1,Q1,2018,Week 6-2018
2018-02-07,20180207,6,Week 6,2,February,1,Q1,2018,Week 6-2018
2018-02-08,20180208,6,Week 6,2,February,1,Q1,2018,Week 6-2018
2018-02-09,20180209,6,Week 6,2,February,1,Q1,2018,Week 6-2018
2018-02-10,20180210,6,Week 6,2,February,1,Q1,2018,Week 6-2018
2018-02-11,20180211,7,Week 7,2,February,1,Q1,2018,Week 7-2018
2018-02-12,20180212,7,Week 7,2,February,1,Q1,2018,Week 7-2018
2018-02-13,20180213,7,Week 7,2,February,1,Q1,2018,Week 7-2018
2018-02-14,20180214,7,Week 7,2,February,1,Q1,2018,Week 7-2018
2018-02-15,20180215,7,Week 7,2,February,1,Q1,2018,Week 7-2018
2018-02-16,20180216,7,Week 7,2,February,1,Q1,2018,Week 7-2018
2018-02-17,20180217,7,Week 7,2,February,1,Q1,2018,Week 7-2018
2018-02-18,20180218,8,Week 8,2,February,1,Q1,2018,Week 8-2018
2018-02-19,20180219,8,Week 8,2,February,1,Q1,2018,Week 8-2018
2018-02-20,20180220,8,Week 8,2,February,1,Q1,2018,Week 8-2018
2018-02-21,20180221,8,Week 8,2,February,1,Q1,2018,Week 8-2018
2018-02-22,20180222,8,Week 8,2,February,1,Q1,2018,Week 8-2018
2018-02-23,20180223,8,Week 8,2,February,1,Q1,2018,Week 8-2018
2018-02-24,20180224,8,Week 8,2,February,1,Q1,2018,Week 8-2018
2018-02-25,20180225,9,Week 9,2,February,1,Q1,2018,Week 9-2018
2018-02-26,20180226,9,Week 9,2,February,1,Q1,2018,Week 9-2018
2018-02-27,20180227,9,Week 9,2,February,1,Q1,2018,Week 9-2018
2018-02-28,20180228,9,Week 9,2,February,1,Q1,2018,Week 9-2018
2018-03-01,20180301,9,Week 9,3,March,1,Q1,2018,Week 9-2018
2018-03-02,20180302,9,Week 9,3,March,1,Q1,2018,Week 9-2018
2018-03-03,20180303,9,Week 9,3,March,1,Q1,2018,Week 9-2018
2018-03-04,20180304,10,Week 10,3,March,1,Q1,2018,Week 10-2018
2018-03-05,20180305,10,Week 10,3,March,1,Q1,2018,Week 10-2018
2018-03-06,20180306,10,Week 10,3,March,1,Q1,2018,Week 10-2018
2018-03-07,20180307,10,Week 10,3,March,1,Q1,2018,Week 10-2018
2018-03-08,20180308,10,Week 10,3,March,1,Q1,2018,Week 10-2018
2018-03-09,20180309,10,Week 10,3,March,1,Q1,2018,Week 10-2018
2018-03-10,20180310,10,Week 10,3,March,1,Q1,2018,Week 10-2018
2018-03-11,20180311,11,Week 11,3,March,1,Q1,2018,Week 11-2018
2018-03-12,20180312,11,Week 11,3,March,1,Q1,2018,Week 11-2018
2018-03-13,20180313,11,Week 11,3,March,1,Q1,2018,Week 11-2018
2018-03-14,20180314,11,Week 11,3,March,1,Q1,2018,Week 11-2018
2018-03-15,20180315,11,Week 11,3,March,1,Q1,2018,Week 11-2018
2018-03-16,20180316,11,Week 11,3,March,1,Q1,2018,Week 11-2018
2018-03-17,20180317,11,Week 11,3,March,1,Q1,2018,Week 11-2018
2018-03-18,20180318,12,Week 12,3,March,1,Q1,2018,Week 12-2018
2018-03-19,20180319,12,Week 12,3,March,1,Q1,2018,Week 12-2018
2018-03-20,20180320,12,Week 12,3,March,1,Q1,2018,Week 12-2018
2018-03-21,20180321,12,Week 12,3,March,1,Q1,2018,Week 12-2018
2018-03-22,20180322,12,Week 12,3,March,1,Q1,2018,Week 12-2018
2018-03-23,20180323,12,Week 12,3,March,1,Q1,2018,Week 12-2018
2018-03-24,20180324,12,Week 12,3,March,1,Q1,2018,Week 12-2018
2018-03-25,20180325,13,Week 13,3,March,1,Q1,2018,Week 13-2018
2018-03-26,20180326,13,Week 13,3,March,1,Q1,2018,Week 13-2018
2018-03-27,20180327,13,Week 13,3,March,1,Q1,2018,Week 13-2018
2018-03-28,20180328,13,Week 13,3,March,1,Q1,2018,Week 13-2018
2018-03-29,20180329,13,Week 13,3,March,1,Q1,2018,Week 13-2018
2018-03-30,20180330,13,Week 13,3,March,1,Q1,2018,Week 13-2018
2018-03-31,20180331,13,Week 13,3,March,1,Q1,2018,Week 13-2018
2018-04-01,20180401,14,Week 14,4,April,2,Q2,2018,Week 14-2018
2018-04-02,20180402,14,Week 14,4,April,2,Q2,2018,Week 14-2018
2018-04-03,20180403,14,Week 14,4,April,2,Q2,2018,Week 14-2018
2018-04-04,20180404,14,Week 14,4,April,2,Q2,2018,Week 14-2018
2018-04-05,20180405,14,Week 14,4,April,2,Q2,2018,Week 14-2018
2018-04-06,20180406,14,Week 14,4,April,2,Q2,2018,Week 14-2018
2018-04-07,20180407,14,Week 14,4,April,2,Q2,2018,Week 14-2018
2018-04-08,20180408,15,Week 15,4,April,2,Q2,2018,Week 15-2018
2018-04-09,20180409,15,Week 15,4,April,2,Q2,2018,Week 15-2018
2018-04-10,20180410,15,Week 15,4,April,2,Q2,2018,Week 15-2018
2018-04-11,20180411,15,Week 15,4,April,2,Q2,2018,Week 15-2018
2018-04-12,20180412,15,Week 15,4,April,2,Q2,2018,Week 15-2018
2018-04-13,20180413,15,Week 15,4,April,2,Q2,2018,Week 15-2018
2018-04-14,20180414,15,Week 15,4,April,2,Q2,2018,Week 15-2018
2018-04-15,20180415,16,Week 16,4,April,2,Q2,2018,Week 16-2018
2018-04-16,20180416,16,Week 16,4,April,2,Q2,2018,Week 16-2018
2018-04-17,20180417,16,Week 16,4,April,2,Q2,2018,Week 16-2018
2018-04-18,20180418,16,Week 16,4,April,2,Q2,2018,Week 16-2018
2018-04-19,20180419,16,Week 16,4,April,2,Q2,2018,Week 16-2018
2018-04-20,20180420,16,Week 16,4,April,2,Q2,2018,Week 16-2018
2018-04-21,20180421,16,Week 16,4,April,2,Q2,2018,Week 16-2018
2018-04-22,20180422,17,Week 17,4,April,2,Q2,2018,Week 17-2018
2018-04-23,20180423,17,Week 17,4,April,2,Q2,2018,Week 17-2018
2018-04-24,20180424,17,Week 17,4,April,2,Q2,2018,Week 17-2018
2018-04-25,20180425,17,Week 17,4,April,2,Q2,2018,Week 17-2018
2018-04-26,20180426,17,Week 17,4,April,2,Q2,2018,Week 17-2018
2018-04-27,20180427,17,Week 17,4,April,2,Q2,2018,Week 17-2018
2018-04-28,20180428,17,Week 17,4,April,2,Q2,2018,Week 17-2018
2018-04-29,20180429,18,Week 18,4,April,2,Q2,2018,Week 18-2018
2018-04-30,20180430,18,Week 18,4,April,2,Q2,2018,Week 18-2018
2018-05-01,20180501,18,Week 18,5,May,2,Q2,2018,Week 18-2018
2018-05-02,20180502,18,Week 18,5,May,2,Q2,2018,Week 18-2018
2018-05-03,20180503,18,Week 18,5,May,2,Q2,2018,Week 18-2018
2018-05-04,20180504,18,Week 18,5,May,2,Q2,2018,Week 18-2018
2018-05-05,20180505,18,Week 18,5,May,2,Q2,2018,Week 18-2018
2018-05-06,20180506,19,Week 19,5,May,2,Q2,2018,Week 19-2018
2018-05-07,20180507,19,Week 19,5,May,2,Q2,2018,Week 19-2018
2018-05-08,20180508,19,Week 19,5,May,2,Q2,2018,Week 19-2018
2018-05-09,20180509,19,Week 19,5,May,2,Q2,2018,Week 19-2018
2018-05-10,20180510,19,Week 19,5,May,2,Q2,2018,Week 19-2018
2018-05-11,20180511,19,Week 19,5,May,2,Q2,2018,Week 19-2018
2018-05-12,20180512,19,Week 19,5,May,2,Q2,2018,Week 19-2018
2018-05-13,20180513,20,Week 20,5,May,2,Q2,2018,Week 20-2018
2018-05-14,20180514,20,Week 20,5,May,2,Q2,2018,Week 20-2018
2018-05-15,20180515,20,Week 20,5,May,2,Q2,2018,Week 20-2018
2018-05-16,20180516,20,Week 20,5,May,2,Q2,2018,Week 20-2018
2018-05-17,20180517,20,Week 20,5,May,2,Q2,2018,Week 20-2018
2018-05-18,20180518,20,Week 20,5,May,2,Q2,2018,Week 20-2018
2018-05-19,20180519,20,Week 20,5,May,2,Q2,2018,Week 20-2018
2018-05-20,20180520,21,Week 21,5,May,2,Q2,2018,Week 21-2018
2018-05-21,20180521,21,Week 21,5,May,2,Q2,2018,Week 21-2018
2018-05-22,20180522,21,Week 21,5,May,2,Q2,2018,Week 21-2018
2018-05-23,20180523,21,Week 21,5,May,2,Q2,2018,Week 21-2018
2018-05-24,20180524,21,Week 21,5,May,2,Q2,2018,Week 21-2018
2018-05-25,20180525,21,Week 21,5,May,2,Q2,2018,Week 21-2018
2018-05-26,20180526,21,Week 21,5,May,2,Q2,2018,Week 21-2018
2018-05-27,20180527,22,Week 22,5,May,2,Q2,2018,Week 22-2018
2018-05-28,20180528,22,Week 22,5,May,2,Q2,2018,Week 22-2018
2018-05-29,20180529,22,Week 22,5,May,2,Q2,2018,Week 22-2018
2018-05-30,20180530,22,Week 22,5,May,2,Q2,2018,Week 22-2018
2018-05-31,20180531,22,Week 22,5,May,2,Q2,2018,Week 22-2018
2018-06-01,20180601,22,Week 22,6,June,2,Q2,2018,Week 22-2018
2018-06-02,20180602,22,Week 22,6,June,2,Q2,2018,Week 22-2018
2018-06-03,20180603,23,Week 23,6,June,2,Q2,2018,Week 23-2018
2018-06-04,20180604,23,Week 23,6,June,2,Q2,2018,Week 23-2018
2018-06-05,20180605,23,Week 23,6,June,2,Q2,2018,Week 23-2018
2018-06-06,20180606,23,Week 23,6,June,2,Q2,2018,Week 23-2018
2018-06-07,20180607,23,Week 23,6,June,2,Q2,2018,Week 23-2018
2018-06-08,20180608,23,Week 23,6,June,2,Q2,2018,Week 23-2018
2018-06-09,20180609,23,Week 23,6,June,2,Q2,2018,Week 23-2018
2018-06-10,20180610,24,Week 24,6,June,2,Q2,2018,Week 24-2018
2018-06-11,20180611,24,Week 24,6,June,2,Q2,2018,Week 24-2018
2018-06-12,20180612,24,Week 24,6,June,2,Q2,2018,Week 24-2018
2018-06-13,20180613,24,Week 24,6,June,2,Q2,2018,Week 24-2018
2018-06-14,20180614,24,Week 24,6,June,2,Q2,2018,Week 24-2018
2018-06-15,20180615,24,Week 24,6,June,2,Q2,2018,Week 24-2018
2018-06-16,20180616,24,Week 24,6,June,2,Q2,2018,Week 24-2018
2018-06-17,20180617,25,Week 25,6,June,2,Q2,2018,Week 25-2018
2018-06-18,20180618,25,Week 25,6,June,2,Q2,2018,Week 25-2018
2018-06-19,20180619,25,Week 25,6,June,2,Q2,2018,Week 25-2018
2018-06-20,20180620,25,Week 25,6,June,2,Q2,2018,Week 25-2018
2018-06-21,20180621,25,Week 25,6,June,2,Q2,2018,Week 25-2018
2018-06-22,20180622,25,Week 25,6,June,2,Q2,2018,Week 25-2018
2018-06-23,20180623,25,Week 25,6,June,2,Q2,2018,Week 25-2018
2018-06-24,20180624,26,Week 26,6,June,2,Q2,2018,Week 26-2018
2018-06-25,20180625,26,Week 26,6,June,2,Q2,2018,Week 26-2018
2018-06-26,20180626,26,Week 26,6,June,2,Q2,2018,Week 26-2018
2018-06-27,20180627,26,Week 26,6,June,2,Q2,2018,Week 26-2018
2018-06-28,20180628,26,Week 26,6,June,2,Q2,2018,Week 26-2018
2018-06-29,20180629,26,Week 26,6,June,2,Q2,2018,Week 26-2018
2018-06-30,20180630,26,Week 26,6,June,2,Q2,2018,Week 26-2018
2018-07-01,20180701,27,Week 27,7,July,3,Q3,2018,Week 27-2018
2018-07-02,20180702,27,Week 27,7,July,3,Q3,2018,Week 27-2018
2018-07-03,20180703,27,Week 27,7,July,3,Q3,2018,Week 27-2018
2018-07-04,20180704,27,Week 27,7,July,3,Q3,2018,Week 27-2018
2018-07-05,20180705,27,Week 27,7,July,3,Q3,2018,Week 27-2018
2018-07-06,20180706,27,Week 27,7,July,3,Q3,2018,Week 27-2018
2018-07-07,20180707,27,Week 27,7,July,3,Q3,2018,Week 27-2018
2018-07-08,20180708,28,Week 28,7,July,3,Q3,2018,Week 28-2018
2018-07-09,20180709,28,Week 28,7,July,3,Q3,2018,Week 28-2018
2018-07-10,20180710,28,Week 28,7,July,3,Q3,2018,Week 28-2018
2018-07-11,20180711,28,Week 28,7,July,3,Q3,2018,Week 28-2018
2018-07-12,20180712,28,Week 28,7,July,3,Q3,2018,Week 28-2018
2018-07-13,20180713,28,Week 28,7,July,3,Q3,2018,Week 28-2018
2018-07-14,20180714,28,Week 28,7,July,3,Q3,2018,Week 28-2018
2018-07-15,20180715,29,Week 29,7,July,3,Q3,2018,Week 29-2018
2018-07-16,20180716,29,Week 29,7,July,3,Q3,2018,Week 29-2018
2018-07-17,20180717,29,Week 29,7,July,3,Q3,2018,Week 29-2018
2018-07-18,20180718,29,Week 29,7,July,3,Q3,2018,Week 29-2018
2018-07-19,20180719,29,Week 29,7,July,3,Q3,2018,Week 29-2018
2018-07-20,20180720,29,Week 29,7,July,3,Q3,2018,Week 29-2018
2018-07-21,20180721,29,Week 29,7,July,3,Q3,2018,Week 29-2018
2018-07-22,20180722,30,Week 30,7,July,3,Q3,2018,Week 30-2018
2018-07-23,20180723,30,Week 30,7,July,3,Q3,2018,Week 30-2018
